Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-60112-6,192.168.1.233,60112,192.168.1.223,22,6,01/08/2025 01:59:52 PM,183835,34,1,81496.0,9.0,2896.0,1448.0,2396.9411764705883,689.253304415045,9.0,9.0,9.0,0.0,443359.5343650556,190.38811978132568,5406.911764705884,14432.764678491294,61878.0,6.0,182209.0,5521.484848484848,14640.831700507171,61878.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1088,32,184.94845921614493,5.439660565180732,9.0,2896.0,2264.2777777777774,869.2896150999588,755664.4349206346,0,0,0,1,1,0,0,0,0.0,2328.9714285714285,2396.9411764705883,9.0,0,0,0,0,0,0,34,81496,1,9,-1,502,34,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-60166-6,192.168.1.233,60166,192.168.1.223,22,6,01/08/2025 01:59:52 PM,155436,27,1,65160.0,9.0,2896.0,1448.0,2413.333333333333,695.5967001292985,9.0,9.0,9.0,0.0,419265.8071489231,180.13844926529248,5756.88888888889,13850.92954485042,49418.0,8.0,154003.0,5923.192307692308,14097.715258918322,49418.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,864,32,173.70493322010347,6.433516045189017,9.0,2896.0,2247.5172413793102,913.0894816379348,833732.4014778323,0,0,0,1,1,0,0,0,0.0,2327.785714285714,2413.333333333333,9.0,0,0,0,0,0,0,27,65160,1,9,-1,502,27,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-60200-6,192.168.1.233,60200,192.168.1.223,22,6,01/08/2025 01:59:53 PM,137057,35,1,68719.0,9.0,2896.0,663.0,1963.4,739.1584324319747,9.0,9.0,9.0,0.0,501455.5987654771,262.66443888309243,3915.914285714285,9786.841725655177,46861.0,10.0,136741.0,4021.794117647059,9913.652465098432,46861.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1120,32,255.3682044696732,7.296234413419234,9.0,2896.0,1857.7567567567564,846.6026355513682,716736.0225225227,0,0,0,1,1,0,0,0,0.0,1909.361111111111,1963.4,9.0,0,0,0,0,0,0,35,68719,1,9,-1,502,35,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-60302-6,192.168.1.233,60302,192.168.1.223,22,6,01/08/2025 01:59:53 PM,145482,28,1,76744.0,9.0,2896.0,1448.0,2740.857142857143,456.07713076446737,9.0,9.0,9.0,0.0,527577.2947856092,199.3373750704555,5195.785714285714,12832.690703555574,46939.0,2.0,145220.0,5378.518518518519,13039.96941764456,46939.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,896,32,192.46367248181903,6.8737025886363945,9.0,2896.0,2558.7333333333336,820.9999341985497,674040.8919540229,0,0,0,1,1,0,0,0,0.0,2646.9655172413795,2740.8571428571427,9.0,0,0,0,0,0,0,28,76744,1,9,-1,502,28,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51626-6,192.168.1.233,51626,192.168.1.223,22,6,01/08/2025 01:59:41 PM,171098,37,1,86581.0,9.0,2896.0,453.0,2340.0270270270275,750.1348207150827,9.0,9.0,9.0,0.0,506084.23242819903,222.0949397421361,4624.27027027027,10868.444383342716,36495.0,9.0,170934.0,4748.166666666665,10996.082909057077,36495.0,9.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1184,32,216.25033606471143,5.844603677424634,9.0,2896.0,2220.48717948718,896.8857485120058,804404.0458839408,0,0,0,1,1,0,0,0,0.0,2278.9210526315787,2340.027027027027,9.0,0,0,0,0,0,0,37,86581,1,9,-1,502,37,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51648-6,192.168.1.233,51648,192.168.1.223,22,6,01/08/2025 01:59:41 PM,227421,37,1,90584.0,9.0,2896.0,1448.0,2448.2162162162163,663.6397590031279,9.0,9.0,9.0,0.0,398349.3169056507,167.09098983822952,6146.513513513513,12368.963132735864,51168.0,6.0,227240.0,6312.222222222224,12502.695794133157,51168.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1184,32,162.69385852669717,4.397131311532356,9.0,2896.0,2323.1282051282046,845.1775951487534,714325.1673414302,0,0,0,1,1,0,0,0,0.0,2384.2631578947367,2448.2162162162163,9.0,0,0,0,0,0,0,37,90584,1,9,-1,502,37,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51694-6,192.168.1.233,51694,192.168.1.223,22,6,01/08/2025 01:59:41 PM,263134,38,1,91568.0,9.0,2896.0,1448.0,2409.6842105263154,682.9789322564179,9.0,9.0,9.0,0.0,348024.2005974143,148.2134577819666,6924.578947368422,13781.40319147623,56111.0,7.0,262862.0,7104.378378378377,13926.243011250685,56111.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1216,32,144.41311271063412,3.800345071332477,9.0,2896.0,2289.65,850.4790369595786,723314.5923076922,0,0,0,1,1,0,0,0,0.0,2348.358974358974,2409.684210526316,9.0,0,0,0,0,0,0,38,91568,1,9,-1,502,38,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51680-6,192.168.1.233,51680,192.168.1.223,22,6,01/08/2025 01:59:41 PM,240564,44,1,89762.0,9.0,2896.0,1448.0,2040.0454545454536,704.6155459917679,9.0,9.0,9.0,0.0,373168.8864501754,187.0604080411034,5467.363636363635,12539.951543044444,44654.0,5.0,240326.0,5588.976744186048,12662.077181373734,44654.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1408,32,182.90351008463443,4.156897956468964,9.0,2896.0,1951.739130434783,806.0928381818782,649785.6637681157,0,0,0,1,1,0,0,0,0.0,1995.111111111111,2040.0454545454545,9.0,0,0,0,0,0,0,44,89762,1,9,-1,502,44,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51734-6,192.168.1.233,51734,192.168.1.223,22,6,01/08/2025 01:59:42 PM,184466,31,1,76184.0,9.0,2896.0,1448.0,2457.548387096774,663.9403004643152,9.0,9.0,9.0,0.0,413046.3066364534,173.47370247091607,5950.516129032258,14572.88476102328,57054.0,3.0,184236.0,6141.199999999999,14782.624927654902,57054.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,992,32,168.05264926869992,5.421053202216127,9.0,2896.0,2309.1515151515146,874.7958019308033,765267.6950757573,0,0,0,1,1,0,0,0,0.0,2381.3125,2457.548387096774,9.0,0,0,0,0,0,0,31,76184,1,9,-1,502,31,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51800-6,192.168.1.233,51800,192.168.1.223,22,6,01/08/2025 01:59:42 PM,133816,30,1,73848.0,9.0,2896.0,1448.0,2461.6,674.9006363647298,9.0,9.0,9.0,0.0,551929.5151551384,231.66138578346388,4460.533333333333,13520.985553074035,58442.0,6.0,133583.0,4606.310344827585,13736.299855553349,58442.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,960,32,224.18843785496503,7.472947928498835,9.0,2896.0,2308.3124999999995,888.7799334825748,789929.7701612901,0,0,0,1,1,0,0,0,0.0,2382.774193548388,2461.6,9.0,0,0,0,0,0,0,30,73848,1,9,-1,502,30,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51874-6,192.168.1.233,51874,192.168.1.223,22,6,01/08/2025 01:59:42 PM,143516,38,1,75337.0,9.0,2896.0,1448.0,1982.5526315789475,707.0526834367082,9.0,9.0,9.0,0.0,525000.696786421,271.7467042002285,3776.7368421052633,13305.397725418768,66783.0,10.0,143343.0,3874.135135135136,13475.188725048554,66783.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1216,32,264.7788399899663,6.96786421026227,9.0,2896.0,1883.875,814.8855256241792,664038.4198717948,0,0,0,1,1,0,0,0,0.0,1932.179487179487,1982.5526315789475,9.0,0,0,0,0,0,0,38,75337,1,9,-1,502,38,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51860-6,192.168.1.233,51860,192.168.1.223,22,6,01/08/2025 01:59:42 PM,125574,38,1,79839.0,9.0,2896.0,1448.0,2101.026315789473,725.2019471523965,9.0,9.0,9.0,0.0,635864.1119977066,310.5738449041999,3304.578947368421,6528.709891314687,25067.0,3.0,125334.0,3387.405405405406,6598.494110441074,25067.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1216,32,302.6104129835794,7.963431920620511,9.0,2896.0,1996.425,843.8989454479754,712165.430128205,0,0,0,1,1,0,0,0,0.0,2047.6153846153843,2101.0263157894738,9.0,0,0,0,0,0,0,38,79839,1,9,-1,502,38,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51956-6,192.168.1.233,51956,192.168.1.223,22,6,01/08/2025 01:59:42 PM,145892,28,1,76648.0,9.0,2896.0,1448.0,2737.428571428572,455.22769464110354,9.0,9.0,9.0,0.0,525436.6243522606,198.77717763825297,5210.428571428572,14200.418709081345,67621.0,2.0,145669.0,5395.148148148147,14436.60591824638,67621.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,896,32,191.92279220245115,6.854385435801826,9.0,2896.0,2555.5333333333338,819.8262950302268,672115.1540229884,0,0,0,1,1,0,0,0,0.0,2643.655172413793,2737.428571428572,9.0,0,0,0,0,0,0,28,76648,1,9,-1,502,28,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51960-6,192.168.1.233,51960,192.168.1.223,22,6,01/08/2025 01:59:42 PM,131872,32,1,78304.0,9.0,2896.0,1448.0,2447.0,676.8999544889161,9.0,9.0,9.0,0.0,593856.1635525358,250.24265954865325,4120.999999999999,12622.661040443712,61313.0,13.0,131420.0,4239.354838709677,12813.252149105596,61313.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,242.6595486532395,7.583110895413735,9.0,2896.0,2303.588235294117,877.1927025649238,769467.0374331549,0,0,0,1,1,0,0,0,0.0,2373.3939393939395,2447.0,9.0,0,0,0,0,0,0,32,78304,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-51978-6,192.168.1.233,51978,192.168.1.223,22,6,01/08/2025 01:59:42 PM,202768,34,1,84160.0,9.0,2896.0,1448.0,2475.2941176470586,662.1943104654662,9.0,9.0,9.0,0.0,415100.01578158286,172.61106288960784,5963.764705882353,11519.334384860598,41459.0,7.0,174936.0,5301.090909090909,11020.18873580336,41459.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1088,32,167.67931823561904,4.931744653988795,9.0,2896.0,2338.2777777777774,861.2268860215344,741711.749206349,0,0,0,1,1,0,0,0,0.0,2405.0857142857144,2475.294117647059,9.0,0,0,0,0,0,0,34,84160,1,9,-1,502,34,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52030-6,192.168.1.233,52030,192.168.1.223,22,6,01/08/2025 01:59:43 PM,146233,28,1,68056.0,9.0,2896.0,1448.0,2430.5714285714284,688.6613653970115,9.0,9.0,9.0,0.0,465455.81366722967,198.3136501336908,5222.607142857143,14980.333824939074,58013.0,5.0,146014.0,5407.925925925927,15232.957051497377,58013.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,896,32,191.4752484049428,6.838401728747957,9.0,2896.0,2269.133333333333,904.9865586097771,819000.6712643676,0,0,0,1,1,0,0,0,0.0,2347.3793103448274,2430.5714285714284,9.0,0,0,0,0,0,0,28,68056,1,9,-1,502,28,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52012-6,192.168.1.233,52012,192.168.1.223,22,6,01/08/2025 01:59:42 PM,157691,33,1,82424.0,9.0,2896.0,1448.0,2497.696969696969,653.0597448189792,9.0,9.0,9.0,0.0,522750.1886601011,215.61154409573152,4778.515151515152,14225.001465556188,56271.0,7.0,157308.0,4915.874999999999,14430.36338878055,56271.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,209.2700280929159,6.341516002815633,9.0,2896.0,2355.4857142857136,863.0821776506285,744910.845378151,0,0,0,1,1,0,0,0,0.0,2424.764705882353,2497.696969696969,9.0,0,0,0,0,0,0,33,82424,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52060-6,192.168.1.233,52060,192.168.1.223,22,6,01/08/2025 01:59:43 PM,122199,30,1,73848.0,9.0,2896.0,1448.0,2461.6,674.9006363647298,9.0,9.0,9.0,0.0,604399.3813369995,253.6845637034673,4073.300000000001,13119.152953496705,65048.0,8.0,121824.0,4200.827586206895,13332.43091399144,65048.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,960,32,245.5011906807748,8.183373022692493,9.0,2896.0,2308.3124999999995,888.7799334825748,789929.7701612901,0,0,0,1,1,0,0,0,0.0,2382.774193548388,2461.6,9.0,0,0,0,0,0,0,30,73848,1,9,-1,502,30,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52090-6,192.168.1.233,52090,192.168.1.223,22,6,01/08/2025 01:59:43 PM,128144,32,1,78728.0,9.0,2896.0,1448.0,2460.25,662.9840167391767,9.0,9.0,9.0,0.0,614441.5657385441,257.5227868647771,4004.499999999999,9797.174833066794,41163.0,4.0,127962.0,4127.806451612903,9933.84925534694,41163.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,249.71906605069296,7.803720814084155,9.0,2896.0,2316.058823529412,869.2793581441719,755646.6024955434,0,0,0,1,1,0,0,0,0.0,2386.242424242424,2460.25,9.0,0,0,0,0,0,0,32,78728,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52178-6,192.168.1.233,52178,192.168.1.223,22,6,01/08/2025 01:59:43 PM,114156,25,1,59368.0,9.0,2896.0,1448.0,2374.72,709.3722295100084,9.0,9.0,9.0,0.0,520139.1078874523,227.7585059042013,4566.24,11673.243444875694,53784.0,8.0,113848.0,4743.666666666667,11889.824965496544,53784.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,800,32,218.99856336942432,8.759942534776972,9.0,2896.0,2199.4814814814813,929.0430713858364,863121.0284900285,0,0,0,1,1,0,0,0,0.0,2284.076923076923,2374.72,9.0,0,0,0,0,0,0,25,59368,1,9,-1,502,25,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52208-6,192.168.1.233,52208,192.168.1.223,22,6,01/08/2025 01:59:43 PM,159814,31,1,78600.0,9.0,2896.0,1448.0,2535.483870967742,625.2839286259078,9.0,9.0,9.0,0.0,491878.0582427071,200.2327705958176,5155.290322580645,11343.56549236482,37929.0,6.0,159533.0,5317.766666666668,11500.740125158763,37929.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,992,32,193.9754965146984,6.2572740811193,9.0,2896.0,2382.363636363636,860.9937869324981,741310.301136364,0,0,0,1,1,0,0,0,0.0,2456.8125,2535.483870967742,9.0,0,0,0,0,0,0,31,78600,1,9,-1,502,31,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52292-6,192.168.1.233,52292,192.168.1.223,22,6,01/08/2025 01:59:43 PM,153638,33,1,79496.0,9.0,2896.0,1448.0,2408.969696969697,690.4918756242034,9.0,9.0,9.0,0.0,517482.6540309038,221.2994181127065,4655.696969696969,10748.682513699205,47239.0,5.0,153380.0,4793.125000000001,10891.176540460809,47239.0,5.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1056,32,214.7906116976269,6.508806415079603,9.0,2896.0,2271.828571428571,876.4629613903119,768187.3226890754,0,0,0,1,1,0,0,0,0.0,2338.6470588235293,2408.969696969697,9.0,0,0,0,0,0,0,33,79496,1,9,-1,502,33,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52304-6,192.168.1.233,52304,192.168.1.223,22,6,01/08/2025 01:59:43 PM,137533,26,1,62264.0,9.0,2896.0,1448.0,2394.7692307692305,702.5182308064216,9.0,9.0,9.0,0.0,452785.8768441029,196.3165203987407,5289.7307692307695,11204.29532476788,39928.0,7.0,137215.0,5488.6,11388.406041526034,39928.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,832,32,189.04553816175027,7.270982236990395,9.0,2896.0,2224.3571428571427,921.1297095409212,848479.9417989417,0,0,0,1,1,0,0,0,0.0,2306.740740740741,2394.769230769231,9.0,0,0,0,0,0,0,26,62264,1,9,-1,502,26,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52324-6,192.168.1.233,52324,192.168.1.223,22,6,01/08/2025 01:59:43 PM,174598,32,1,78344.0,9.0,2896.0,1448.0,2448.25,675.2440419056152,9.0,9.0,9.0,0.0,448762.29968269967,189.00560143873355,5456.187499999999,17213.066090089073,76349.0,6.0,174382.0,5625.225806451614,17470.57870957089,76349.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,183.2781589708932,5.727442467840411,9.0,2896.0,2304.764705882352,876.1914506034151,767711.4581105168,0,0,0,1,1,0,0,0,0.0,2374.6060606060605,2448.25,9.0,0,0,0,0,0,0,32,78344,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52440-6,192.168.1.233,52440,192.168.1.223,22,6,01/08/2025 01:59:44 PM,165094,24,1,56472.0,9.0,2896.0,1448.0,2353.0,716.0871941078248,9.0,9.0,9.0,0.0,342114.1894920469,151.42888293941635,6878.916666666667,14407.819935614876,40792.0,7.0,164802.0,7165.304347826088,14661.618800722774,40792.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,768,32,145.37172762183968,6.057155317576654,9.0,2896.0,2172.692307692308,936.7464873371352,877493.9815384614,0,0,0,1,1,0,0,0,0.0,2259.6,2353.0,9.0,0,0,0,0,0,0,24,56472,1,9,-1,502,24,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52432-6,192.168.1.233,52432,192.168.1.223,22,6,01/08/2025 01:59:44 PM,175649,27,1,67873.0,9.0,2896.0,1448.0,2513.8148148148143,643.5074583894494,9.0,9.0,9.0,0.0,386463.9138281459,159.40882100097355,6505.518518518518,14268.491204723055,59039.0,15.0,175151.0,6736.576923076924,14499.458619336316,59039.0,15.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,864,32,153.71564882236734,5.693172178606198,9.0,2896.0,2341.068965517242,895.413907923293,801766.0665024633,0,0,0,1,1,0,0,0,0.0,2424.678571428572,2513.814814814815,9.0,0,0,0,0,0,0,27,67873,1,9,-1,502,27,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52482-6,192.168.1.233,52482,192.168.1.223,22,6,01/08/2025 01:59:44 PM,141898,30,1,73848.0,9.0,2896.0,1448.0,2461.6,674.9006363647298,9.0,9.0,9.0,0.0,520493.5939900492,218.4667860012121,4729.933333333334,11869.460136267227,40959.0,6.0,141670.0,4885.172413793103,12048.521180949272,40959.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,960,32,211.4194703237537,7.047315677458457,9.0,2896.0,2308.3124999999995,888.7799334825748,789929.7701612901,0,0,0,1,1,0,0,0,0.0,2382.774193548388,2461.6,9.0,0,0,0,0,0,0,30,73848,1,9,-1,502,30,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52508-6,192.168.1.233,52508,192.168.1.223,22,6,01/08/2025 01:59:44 PM,195668,32,1,77632.0,9.0,2896.0,1448.0,2426.0,677.0867386184012,9.0,9.0,9.0,0.0,396799.68109246274,168.65302451090622,6114.624999999999,13304.128436983085,51837.0,7.0,195109.0,6293.83870967742,13484.724968389914,51837.0,7.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,163.54232679845452,5.110697712451704,9.0,2896.0,2283.823529411764,874.0074360195505,763888.9982174686,0,0,0,1,1,0,0,0,0.0,2353.030303030303,2426.0,9.0,0,0,0,0,0,0,32,77632,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52506-6,192.168.1.233,52506,192.168.1.223,22,6,01/08/2025 01:59:44 PM,171810,32,1,78856.0,9.0,2896.0,1448.0,2464.25,660.3990484743346,9.0,9.0,9.0,0.0,459024.50381235086,192.0726383796054,5369.062499999999,17826.966191948395,86324.0,6.0,171469.0,5531.25806451613,18097.629209314942,86324.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,186.25225539840525,5.820382981200163,9.0,2896.0,2319.823529411764,868.074025281821,753552.5133689838,0,0,0,1,1,0,0,0,0.0,2390.121212121212,2464.25,9.0,0,0,0,0,0,0,32,78856,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52564-6,192.168.1.233,52564,192.168.1.223,22,6,01/08/2025 01:59:44 PM,59345,17,1,41992.0,9.0,2896.0,1448.0,2470.1176470588234,680.0795801184723,9.0,9.0,9.0,0.0,707742.8595500884,303.3111466846407,3490.882352941177,11134.522569930608,45271.0,10.0,47479.0,2967.437500000001,11281.592611971946,45271.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,544,32,286.46052742438286,16.850619260257815,9.0,2896.0,2211.052631578947,1006.6212171685044,1013286.2748538014,0,0,0,1,1,0,0,0,0.0,2333.8888888888887,2470.1176470588234,9.0,0,0,0,0,0,0,17,41992,1,9,-1,502,17,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52576-6,192.168.1.233,52576,192.168.1.223,22,6,01/08/2025 01:59:44 PM,144003,32,1,78600.0,9.0,2896.0,1448.0,2456.25,666.3277794579927,9.0,9.0,9.0,0.0,545884.4607404013,229.1618924605737,4500.093749999998,16134.226959218484,78309.0,6.0,143687.0,4635.064516129033,16382.551994801226,78309.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,222.21759268904125,6.944299771532538,9.0,2896.0,2312.294117647058,871.036426521868,758704.4563279855,0,0,0,1,1,0,0,0,0.0,2382.3636363636365,2456.25,9.0,0,0,0,0,0,0,32,78600,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52596-6,192.168.1.233,52596,192.168.1.223,22,6,01/08/2025 01:59:44 PM,181885,32,1,78192.0,9.0,2896.0,1448.0,2443.4999999999995,681.9053003971134,9.0,9.0,9.0,0.0,429947.4942958463,181.43332325370423,5683.906250000001,19315.720719828485,101349.0,6.0,181707.0,5861.5161290322585,19608.43030241664,101349.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1024,32,175.9353437611678,5.497979492536493,9.0,2896.0,2300.2941176470586,880.274596599774,774883.3654188949,0,0,0,1,1,0,0,0,0.0,2370.0,2443.5,9.0,0,0,0,0,0,0,32,78192,1,9,-1,502,32,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52638-6,192.168.1.233,52638,192.168.1.223,22,6,01/08/2025 01:59:44 PM,100520,24,1,56472.0,9.0,2896.0,1448.0,2353.0,716.0871941078248,9.0,9.0,9.0,0.0,561888.1814564266,248.7067250298448,4188.333333333334,12107.235643512364,51939.0,3.0,100181.0,4355.695652173913,12350.92371015509,51939.0,3.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,768,32,238.758456028651,9.948269001193792,9.0,2896.0,2172.692307692308,936.7464873371352,877493.9815384614,0,0,0,1,1,0,0,0,0.0,2259.6,2353.0,9.0,0,0,0,0,0,0,24,56472,1,9,-1,502,24,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52698-6,192.168.1.233,52698,192.168.1.223,22,6,01/08/2025 01:59:44 PM,227452,23,1,50680.0,9.0,2896.0,1448.0,2203.478260869565,739.5716739232008,9.0,9.0,9.0,0.0,222855.81133601817,105.5167683731073,9889.217391304346,22539.385730027258,85446.0,13.0,227210.0,10327.727272727274,22969.15819960036,85446.0,13.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,736,32,101.12023635756115,4.396532015546137,9.0,2896.0,2027.92,933.0552377360444,870592.0766666665,0,0,0,1,1,0,0,0,0.0,2112.4166666666665,2203.478260869565,9.0,0,0,0,0,0,0,23,50680,1,9,-1,502,23,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52744-6,192.168.1.233,52744,192.168.1.223,22,6,01/08/2025 01:59:45 PM,180098,20,1,41992.0,9.0,2896.0,1448.0,2099.6,739.0849534532905,9.0,9.0,9.0,0.0,233211.9179557796,116.60318271163476,9004.9,30461.6960527566,135687.0,6.0,172655.0,9087.105263157897,31294.13831675677,135687.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,640,32,111.05065020155692,5.552532510077846,9.0,2896.0,1909.545454545455,934.1470633314306,872630.7359307357,0,0,0,1,1,0,0,0,0.0,2000.4761904761904,2099.6,9.0,0,0,0,0,0,0,20,41992,1,9,-1,502,20,0,0,0,0,0,0,0,0,0,DDoS
192.168.1.223-192.168.1.233-22-52754-6,192.168.1.233,52754,192.168.1.223,22,6,01/08/2025 01:59:45 PM,179040,19,1,41992.0,9.0,2896.0,1448.0,2210.1052631578946,742.8083269096516,9.0,9.0,9.0,0.0,234590.035746202,111.70688114387846,9423.157894736843,27738.99434663364,89422.0,8.0,178737.0,9929.833333333332,28452.57591202265,89422.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,608,32,106.12153708668454,5.585344057193923,9.0,2896.0,2000.4761904761904,966.9191599636248,934932.661904762,0,0,0,1,1,0,0,0,0.0,2100.5,2210.1052631578946,9.0,0,0,0,0,0,0,19,41992,1,9,-1,502,19,0,0,0,0,0,0,0,0,0,DDoS
