Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-38140-6,192.168.1.233,38140,192.168.1.223,22,6,24/05/2025 07:10:40 PM,1020196,2,25,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.4799999999999995,7.400000000000001,36.267540747072125,26.465502707322905,39238.3076923077,96030.6430143084,429622.0,0.0,235437.0,235437.0,0.0,235437.0,235437.0,1020196.0,42508.16666666668,99393.85092460792,429622.0,0.0,0,0,0,0,64,624,1.9604076079498447,24.50509509937305,0.0,37.0,1.3214285714285712,6.992342750670705,48.89285714285716,0,1,0,0,0,0,0,0,12.0,1.3703703703703705,0.0,1.48,0,0,0,0,0,0,2,0,25,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-39652-6,192.168.1.233,39652,192.168.1.223,22,6,24/05/2025 07:08:09 PM,900687,1,26,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.423076923076923,7.25629700011281,41.07975356588915,29.977117467000188,34641.80769230769,98936.65763912554,383025.0,0.0,0.0,0.0,0.0,0.0,0.0,900687.0,36027.48000000001,100726.02668837218,383025.0,0.0,0,0,0,0,32,644,1.1102636098888958,28.86685385711129,0.0,37.0,1.3214285714285712,6.992342750670705,48.89285714285716,0,1,0,0,0,0,0,0,26.0,1.3703703703703705,0.0,1.4230769230769231,0,0,0,0,0,0,1,0,26,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-50278-6,192.168.1.233,50278,192.168.1.223,22,6,24/05/2025 07:07:23 PM,1491123,2,27,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.37037037037037,7.120653320005386,24.81351303681856,19.4484291369659,53254.39285714287,132015.0654885686,528443.0,0.0,499008.0,499008.0,0.0,499008.0,499008.0,1491123.0,57350.884615384624,136311.60184997518,528443.0,0.0,0,0,0,0,64,640,1.3412709749631653,18.107158162002733,0.0,37.0,1.233333333333333,6.755244875897049,45.63333333333334,0,1,0,0,0,0,0,0,13.0,1.2758620689655171,0.0,1.3703703703703705,0,0,0,0,0,0,2,0,27,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-47040-6,192.168.1.233,47040,192.168.1.223,22,6,24/05/2025 07:02:59 PM,706676,2,31,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.1935483870967738,6.645396174990672,52.35779904793711,46.69749644816012,22083.625000000004,63892.12635208132,325200.0,0.0,177190.0,177190.0,0.0,177190.0,177190.0,706676.0,23555.86666666667,65808.1099324252,325200.0,0.0,0,0,0,0,64,780,2.830151299888492,43.86734514827163,0.0,37.0,1.088235294117647,6.345447650272828,40.26470588235295,0,1,0,0,0,0,0,0,15.0,1.121212121212121,0.0,1.1935483870967742,0,0,0,0,0,0,2,0,31,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-42942-6,192.168.1.233,42942,192.168.1.223,22,6,24/05/2025 07:07:54 PM,871594,2,34,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.088235294117647,6.345447650272827,42.45095767065859,41.30363449037052,24902.68571428572,66312.43705270458,275335.0,0.0,271820.0,271820.0,0.0,271820.0,271820.0,871594.0,26411.939393939392,68062.45559224418,275335.0,0.0,0,0,0,0,64,852,2.29464636057614,39.008988129794375,0.0,37.0,1.0000000000000002,6.082762530298221,37.000000000000014,0,1,0,0,0,0,0,0,17.0,1.0277777777777777,0.0,1.088235294117647,0,0,0,0,0,0,2,0,34,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-40182-6,192.168.1.233,40182,192.168.1.223,22,6,24/05/2025 07:08:13 PM,639410,2,33,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.121212121212121,6.440873270360821,57.86584507592937,54.73796155831157,18806.17647058824,52158.0151814166,216212.0,0.0,264849.0,264849.0,0.0,264849.0,264849.0,639410.0,19981.5625,53600.937323254446,216284.0,0.0,0,0,0,0,64,820,3.127883517617804,51.61007804069376,0.0,37.0,1.027777777777778,6.166666666666668,38.02777777777779,0,1,0,0,0,0,0,0,16.0,1.0571428571428572,0.0,1.121212121212121,0,0,0,0,0,0,2,0,33,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-38754-6,192.168.1.233,38754,192.168.1.223,22,6,24/05/2025 07:10:44 PM,5566086,6,17,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,2.176470588235293,8.973818126344321,6.647399986274017,4.132167559035199,253003.90909090903,359983.8971689479,1024153.0,0.0,3276909.0,655381.8,347293.6222624884,1024153.0,308872.0,5566086.0,347880.37499999994,847962.6483475065,3446060.0,0.0,0,0,0,0,216,460,1.0779567545309217,3.054210804504278,0.0,37.0,1.5416666666666667,7.552593373581466,57.04166666666667,0,1,0,0,0,0,0,0,2.0,1.608695652173913,0.0,2.176470588235294,0,0,0,0,0,0,6,0,17,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-39084-6,192.168.1.233,39084,192.168.1.223,22,6,24/05/2025 07:07:38 PM,3289911,2,16,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,2.3125,9.25,11.246504844659931,5.471272627131858,193524.17647058825,362204.5522181208,1339926.0,0.0,823364.0,823364.0,0.0,823364.0,823364.0,3289911.0,219327.4,379312.982680304,1339926.0,0.0,0,0,0,0,64,468,0.6079191807924287,4.8633534463394295,0.0,37.0,1.947368421052632,8.488382153210786,72.05263157894737,0,1,0,0,0,0,0,0,8.0,2.055555555555556,0.0,2.3125,0,0,0,0,0,0,2,0,16,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-40118-6,192.168.1.233,40118,192.168.1.223,22,6,24/05/2025 07:08:13 PM,1006142,2,29,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.275862068965517,6.87072751255092,36.774133273434565,30.810760310174903,33538.06666666667,91487.06777837542,412739.0,0.0,239013.0,239013.0,0.0,239013.0,239013.0,1006142.0,35933.642857142855,94352.46267732036,412739.0,0.0,0,0,0,0,64,692,1.98779098775322,28.822969322421685,0.0,37.0,1.1562499999999996,6.540737725975566,42.781250000000014,0,1,0,0,0,0,0,0,14.0,1.1935483870967742,0.0,1.2758620689655171,0,0,0,0,0,0,2,0,29,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
192.168.1.223-192.168.1.233-22-46710-6,192.168.1.233,46710,192.168.1.223,22,6,24/05/2025 07:02:57 PM,787716,2,37,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,1.0000000000000002,6.08276253029822,46.97124344306832,49.51022957512606,20729.36842105264,52378.09420101945,287284.0,0.0,259067.0,259067.0,0.0,259067.0,259067.0,787716.0,21881.0,53615.09881793694,287284.0,0.0,0,0,0,0,64,912,2.538986132057747,46.97124344306832,0.0,37.0,0.9250000000000004,5.850213671311503,34.22500000000001,0,1,0,0,0,0,0,0,18.0,0.9487179487179488,0.0,1.0,0,0,0,0,0,0,2,0,37,37,-1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Benign
