Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.223-192.168.1.233-22-33362-6,192.168.1.233,33362,192.168.1.223,22,6,01/08/2025 02:08:54 PM,712890,2,12,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,3.083333333333333,10.680979980008075,51.90141536562443,19.63837338158762,54837.69230769231,107725.52478357872,385411.0,0.0,500883.0,500883.0,0.0,500883.0,500883.0,712890.0,64808.18181818183,115005.12822810833,385479.0,0.0,0,0,0,0,64,376,2.805481911655374,16.832891469932246,0.0,37.0,2.4666666666666663,9.553358920644962,91.26666666666668,0,1,0,0,0,0,0,0,6.0,2.642857142857143,0.0,3.083333333333333,0,0,0,0,0,0,2,0,12,37,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33354-6,192.168.1.233,33354,192.168.1.223,22,6,01/08/2025 02:08:54 PM,1017915,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9648005972993816,1017915.0,0.0,1017915.0,1017915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,0.9824002986496908,0.9824002986496908,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33406-6,192.168.1.233,33406,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1015164,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.970125024134032,1015164.0,0.0,1015164.0,1015164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,0.9850625120670158,0.9850625120670158,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33414-6,192.168.1.233,33414,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1024374,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.952411912055558,1024374.0,0.0,1024374.0,1024374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,40,40,0.976205956027779,0.976205956027779,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,64240,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33374-6,192.168.1.233,33374,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1089007,1,21,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,2.1904761904761907,8.213519633013897,42.24031617794927,20.201890345975738,51857.47619047619,129460.85063625182,473610.0,0.0,0.0,0.0,0.0,0.0,0.0,1089007.0,54450.35000000001,132263.41145459653,473610.0,0.0,0,1,0,0,44,528,0.9182677429988972,19.28362260297684,0.0,37.0,2.391304347826088,7.975753771358784,63.61264822134387,0,0,0,1,1,0,0,0,21.0,2.5,0.0,2.1904761904761907,0,0,0,0,0,0,1,0,21,46,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33382-6,192.168.1.233,33382,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1093213,1,19,0.0,46.0,0.0,0.0,0.0,0.0,37.0,0.0,2.421052631578948,8.623712718581919,42.077801855631066,18.294696458970023,57537.52631578948,132444.09736915355,499828.0,0.0,0.0,0.0,0.0,0.0,0.0,1093213.0,60734.05555555556,135529.28875706802,499828.0,0.0,0,1,0,0,32,476,0.9147348229485014,17.379961636021527,0.0,37.0,2.6190476190476195,8.327521783076826,69.34761904761903,0,0,0,1,1,0,0,0,19.0,2.75,0.0,2.421052631578948,0,0,0,0,0,0,1,0,19,46,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33392-6,192.168.1.233,33392,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1195957,2,13,0.0,83.0,0.0,0.0,0.0,0.0,37.0,0.0,6.384615384615384,13.811459381847026,69.40048847910084,12.542256954054368,85425.5,162883.4562911352,499457.0,0.0,43150.0,43150.0,0.0,43150.0,43150.0,1195957.0,99663.08333333334,172657.11341555673,499487.0,0.0,0,1,0,0,76,368,1.672300927207249,10.86995602684712,0.0,37.0,5.750000000000002,12.57245666791764,158.06666666666672,0,0,0,1,1,0,0,0,6.0,6.133333333333334,0.0,6.384615384615385,0,0,0,0,0,0,2,0,13,83,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33372-6,192.168.1.233,33372,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1009513,1,17,0.0,37.0,0.0,0.0,0.0,0.0,37.0,0.0,2.176470588235293,8.973818126344321,36.651335842133776,17.830379598875894,59383.11764705884,148013.63132110602,500176.0,0.0,0.0,0.0,0.0,0.0,0.0,1009513.0,63094.562500000015,152067.2743671777,500261.0,0.0,0,0,0,0,32,544,0.990576644381994,16.839802954493898,0.0,37.0,1.947368421052631,8.488382153210786,72.05263157894737,0,0,0,0,1,0,0,0,17.0,2.055555555555556,0.0,2.176470588235294,0,0,0,0,0,0,1,0,17,37,-1,0,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33426-6,192.168.1.233,33426,192.168.1.223,22,6,01/08/2025 02:08:55 PM,1009034,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9731406473914657,504517.0,713459.4285087275,1009009.0,25.0,0.0,0.0,0.0,0.0,0.0,1009009.0,1009009.0,0.0,1009009.0,1009009.0,0,0,0,0,32,80,0.991046882463822,1.982093764927644,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,2,0,-1,65160,0,0,0,0,0,0,0,0,0,0,Benign
192.168.1.223-192.168.1.233-22-33440-6,192.168.1.233,33440,192.168.1.223,22,6,01/08/2025 02:08:56 PM,1091875,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6634230108757873,363958.3333333334,564112.6868599334,1013782.0,59.0,78093.0,78093.0,0.0,78093.0,78093.0,1091816.0,1091816.0,0.0,1091816.0,1091816.0,0,0,0,0,72,80,1.8317115054378936,1.8317115054378936,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65160,0,0,0,0,0,0,0,0,0,0,Benign
